PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-O2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DO2 - INF),LOG(DO2 - 1 bar)
6.6,8.53,1.29,5068.6,0.76,1.577,9.1509,67.57,32.43,0,0,0,0,0,-3.580714865,-3.533269687
6.45,6.94,1.08,2676.67,0.664,0.956,11.5007,64.91,31.58,0,3.51,0,0,0,-3.70133637,-3.743341284
7.71,7.86,1.02,3915.25,0.719,1.249,8.9907,69.49,30.51,0,0,0,0,0,-3.527743384,-3.538462392
7.57,8.35,1.1,2638,0.687,1.095,10.0921,63.64,31.17,5.19,0,0,0,0,-3.547334677,-3.516253277
9.13,10.44,1.14,4215.01,0.755,1.529,11.0124,62.26,30.19,7.55,0,0,0,0,-3.739357783,-3.733072263
4.55,4.98,1.1,1918,0.637,0.86,14.4736,62.26,30.19,7.55,0,0,0,0,-4.102371723,-4.229015402
8.77,9.89,1.13,4858.22,0.751,1.563,10.6432,64.91,35.09,0,0,0,0,0,-3.611491595,-3.686947282
5.45,8.33,1.53,2329.02,0.656,0.912,12.5686,64.44,26.67,8.89,0,0,0,0,-3.773279532,-3.719890101
5.74,6.93,1.21,3972.44,0.719,1.148,10.5429,60.66,19.67,19.67,0,0,0,0,-3.566358747,-3.518258052
5.12,7.67,1.5,2601.31,0.649,0.932,11.2405,67.35,32.65,0,0,0,0,0,-3.726849303,-3.705063315
5.6,6.94,1.24,4198.85,0.712,1.237,10.5186,67.12,32.88,0,0,0,0,0,-3.603530732,-3.610738671
34.11,41.95,1.23,8775.71,0.963,14.311,1.7136,60.17,39.83,0,0,0,0,0,-2.385826923,-2.372163156
4.3,6.7,1.56,1702.91,0.664,0.99,11.7909,60.87,34.78,4.35,0,0,0,0,-4.107825786,-4.18932226
8.23,9.28,1.13,3755.79,0.73,1.31,11.3613,48.24,37.65,14.12,0,0,0,0,-3.758945322,-3.733263163
52.05,57.63,1.11,7981.05,0.967,15.578,1.7125,54.29,38.1,3.81,3.81,0,0,0,-2.252753513,-2.216325929
46.31,82.88,1.79,8097.4,0.968,15.779,1.6205,54.29,38.1,3.81,3.81,0,0,0,-2.217008464,-2.242775104
71.3,71.59,1,8292.12,0.967,15.327,1.6629,54.29,38.1,3.81,3.81,0,0,0,-2.229449751,-2.262812176
53.61,58.79,1.1,7995.56,0.971,17.63,1.5539,56.99,36.56,6.45,0,0,0,0,-2.141305462,-2.214275264
40.2,48.41,1.2,8023.58,0.963,13.619,1.9156,56.99,36.56,6.45,0,0,0,0,-2.322031341,-2.337684773
41.11,53.67,1.31,8241.65,0.97,16.095,1.5998,56.99,36.56,6.45,0,0,0,0,-2.252123177,-2.297571522
46.34,83.99,1.81,8166.78,0.972,17.986,1.4795,56.99,36.56,6.45,0,0,0,0,-2.103608879,-2.180053157
56.49,56.6,1,8260.59,0.965,14.409,1.7567,56.99,36.56,6.45,0,0,0,0,-2.390163167,-2.320095195
49.29,53.67,1.09,7964.19,0.971,17.314,1.5667,54.64,37.11,8.25,0,0,0,0,-2.215073471,-2.187093015
54.88,59.52,1.08,8119.5,0.97,16.374,1.5664,54.64,37.11,8.25,0,0,0,0,-2.209512917,-2.262047324
32.53,60.62,1.86,8098.08,0.967,14.774,1.6954,54.64,37.11,8.25,0,0,0,0,-2.306524805,-2.333200843
46.06,83.72,1.82,8080.59,0.97,17.093,1.5502,54.64,37.11,8.25,0,0,0,0,-2.150196185,-2.21642374
56.37,56.48,1,8146.65,0.964,13.815,1.7811,54.64,37.11,8.25,0,0,0,0,-2.313247432,-2.300898679
52.58,58.34,1.11,8147.9,0.972,18.353,1.476,59.55,35.96,4.49,0,0,0,0,-2.118736547,-2.197116371
41.76,48.58,1.16,8081.71,0.965,14.523,1.7906,59.55,35.96,4.49,0,0,0,0,-2.210014203,-2.29357552
41.21,55.37,1.34,8342.95,0.971,16.905,1.5857,59.55,35.96,4.49,0,0,0,0,-2.215466385,-2.284408232
40.37,43.88,1.09,7996.79,0.966,14.125,1.8247,59.55,35.96,4.49,0,0,0,0,-2.294643999,-2.406505403
38.9,48.88,1.26,8260.36,0.968,15.09,1.7082,59.55,35.96,4.49,0,0,0,0,-2.35300241,-2.333810335
56.52,56.65,1,8297.25,0.967,15.138,1.7092,59.55,35.96,4.49,0,0,0,0,-2.360500875,-2.306866417
39.66,41.16,1.04,8327.65,0.963,13.598,1.8279,59.55,35.96,4.49,0,0,0,0,-2.390865923,-2.414135697
49.95,53.87,1.08,8075.48,0.967,16.04,1.666,53.98,42.48,3.54,0,0,0,0,-2.301596842,-2.267585202
40.61,52.94,1.3,8330.99,0.965,14.434,1.7577,53.98,42.48,3.54,0,0,0,0,-2.367484083,-2.320617873
52.28,57.95,1.11,7739.67,0.969,16.104,1.646,56.99,32.26,6.45,4.3,0,0,0,-2.171873452,-2.238601101
40.57,52.85,1.3,7976.75,0.969,14.843,1.6584,56.99,32.26,6.45,4.3,0,0,0,-2.308237741,-2.324231788
45.39,82.7,1.82,7886.92,0.971,16.667,1.5161,56.99,32.26,6.45,4.3,0,0,0,-2.234381626,-2.228336083
43.98,84.59,1.92,7495.76,0.968,14.488,1.6333,54.64,28.87,8.25,8.25,0,0,0,-2.145991187,-2.203273691
51.16,57.51,1.12,7568.8,0.967,15.181,1.7535,56.44,33.66,5.94,3.96,0,0,0,-2.383151372,-2.259672618
40.93,52.59,1.28,7856.83,0.967,13.957,1.8444,56.44,33.66,5.94,3.96,0,0,0,-2.255428422,-2.361191691
44.75,82.56,1.84,7766.69,0.968,15.444,1.6936,56.44,33.66,5.94,3.96,0,0,0,-2.228571964,-2.258987009
53.61,59.19,1.1,7561.62,0.97,16.506,1.5579,56.99,32.26,6.45,4.3,0,0,0,-2.252246349,-2.182175526
41.36,54.11,1.31,7938.74,0.969,15.14,1.6943,56.99,32.26,6.45,4.3,0,0,0,-2.232892995,-2.288277542
46.3,85.47,1.85,7879.22,0.97,16.672,1.5625,56.99,32.26,6.45,4.3,0,0,0,-2.226254634,-2.194724914
40.33,44.18,1.1,7856.89,0.966,13.803,1.7755,57.65,32.94,9.41,0,0,0,0,-2.384572721,-2.370056699
55.51,55.73,1,8126.37,0.967,14.709,1.7007,57.65,32.94,9.41,0,0,0,0,-2.311690627,-2.342091029
49.03,53.12,1.08,8150.87,0.97,16.694,1.5921,54.64,37.11,8.25,0,0,0,0,-2.1690294,-2.249162979
41.01,53.17,1.3,8286.45,0.968,15.367,1.6493,54.64,37.11,8.25,0,0,0,0,-2.355138768,-2.314821848
54.71,61.71,1.13,8070.51,0.966,14.2,1.8125,54.64,37.11,8.25,0,0,0,0,-2.382477295,-2.322751199
45.72,84.61,1.85,8224.99,0.971,16.659,1.5573,54.64,37.11,8.25,0,0,0,0,-2.202960479,-2.207798493
71.84,72.07,1,8375.06,0.97,16.477,1.5561,54.64,37.11,8.25,0,0,0,0,-2.241800108,-2.257354179
45.02,81.83,1.82,7462.46,0.968,14.458,1.6768,54.64,28.87,8.25,8.25,0,0,0,-2.321801698,-2.251225761
40.26,54.53,1.35,7895.94,0.969,15.256,1.7266,59.55,31.46,8.99,0,0,0,0,-2.240632101,-2.32594903
56.39,59.95,1.06,7879.66,0.971,16.01,1.6483,59.55,31.46,8.99,0,0,0,0,-2.269844386,-2.234855203
45.97,83.59,1.82,7781.47,0.971,17.22,1.5428,59.55,31.46,8.99,0,0,0,0,-2.126934014,-2.163161977
50.19,57.02,1.14,7719.56,0.97,16.084,1.6427,57.89,33.68,8.42,0,0,0,0,-2.264390423,-2.250843663
40.53,53.93,1.33,8017.51,0.967,14.73,1.8457,57.89,33.68,8.42,0,0,0,0,-2.33234187,-2.32401696
55.14,59.22,1.07,7903.78,0.97,15.709,1.7397,57.89,33.68,8.42,0,0,0,0,-2.229921954,-2.242967707
45.18,83.62,1.85,7873.12,0.97,16.41,1.6689,57.89,33.68,8.42,0,0,0,0,-2.24414315,-2.235909186
54.7,59.9,1.1,7461.08,0.972,16.957,1.5988,56.99,30.11,8.6,4.3,0,0,0,-2.179201587,-2.190606319
40.89,44.88,1.1,7491.98,0.969,14.181,1.7097,57.65,28.24,14.12,0,0,0,0,-2.384460568,-2.356618457
56.45,56.65,1,7656.48,0.967,14.31,1.6965,57.65,28.24,14.12,0,0,0,0,-2.265358366,-2.264923787
54.54,59.7,1.09,7428.17,0.973,17.179,1.5633,59.55,26.97,8.99,4.49,0,0,0,-2.161392721,-2.230006396
6.9,8.7,1.26,4025.05,0.738,1.443,11.7224,55.56,39.51,4.94,0,0,0,0,-3.883144267,-3.854793576
51.69,57.4,1.11,7878.22,0.97,17.142,1.6374,58.76,37.11,4.12,0,0,0,0,-2.217782088,-2.253691146
40.97,53.96,1.32,8146.79,0.969,15.633,1.7369,58.76,37.11,4.12,0,0,0,0,-2.202916175,-2.265425566
63.81,66.57,1.04,7987.1,0.97,16.143,1.6875,58.76,37.11,4.12,0,0,0,0,-2.270501218,-2.273433265
55.91,56.14,1,8114.05,0.964,13.909,1.8873,58.76,37.11,4.12,0,0,0,0,-2.388945717,-2.426114618
6.2,7.62,1.23,4096.26,0.729,1.234,10.2861,55.56,25.4,19.05,0,0,0,0,-3.388831306,-3.515645584
34.86,40.02,1.15,8702.19,0.968,16.202,1.5486,63.12,32.62,4.26,0,0,0,0,-2.299088149,-2.311560679
40.19,49.06,1.22,9244.01,0.974,20.08,1.2363,62.87,32.07,5.06,0,0,0,0,-2.179106439,-2.163560385
45.8,84.13,1.84,8168.05,0.968,16.293,1.51,50.48,41.9,7.62,0,0,0,0,-2.278116337,-2.229897728
8.94,12.88,1.44,2816.01,0.698,1.151,11.8759,50.62,37.04,7.41,4.94,0,0,0,-4.035323357,-4.093364949
30.65,38.79,1.27,9140.62,0.967,15.815,1.4416,53.79,41.88,4.33,0,0,0,0,-2.371130654,-2.334591167
46.94,85.52,1.82,7706.28,0.969,15.871,1.5686,54.64,35.05,6.19,4.12,0,0,0,-2.197380095,-2.169012946
4.38,7.38,1.68,2083.1,0.674,1.031,11.3703,60.87,34.78,4.35,0,0,0,0,-4.079313144,-4.047040208
60.44,64.4,1.07,8180.23,0.967,14.351,1.702,54.29,38.1,3.81,3.81,0,0,0,-2.198408951,-2.339753553
50.96,55.51,1.09,8125.84,0.97,17.287,1.5679,56.99,36.56,6.45,0,0,0,0,-2.22115746,-2.202161254
36.28,41.61,1.15,8171.28,0.966,14.375,1.6946,56.99,36.56,6.45,0,0,0,0,-2.263608565,-2.35938782
54.66,61.26,1.12,8017.27,0.967,14.921,1.6952,56.99,36.56,6.45,0,0,0,0,-2.339163519,-2.266499331
36.54,46.95,1.28,8199.32,0.965,14.106,1.7412,56.99,36.56,6.45,0,0,0,0,-2.345711585,-2.348424759
55.88,56.02,1,8276.63,0.964,13.933,1.8585,56.99,36.56,6.45,0,0,0,0,-2.246457013,-2.341527069
45.62,82.46,1.81,8132.68,0.97,16.623,1.535,54.64,37.11,8.25,0,0,0,0,-2.204516284,-2.242465086
51.67,55.95,1.08,8202.63,0.971,18.143,1.5301,59.55,35.96,4.49,0,0,0,0,-2.131812602,-2.19942398
46.25,67.27,1.45,8392.86,0.971,16.81,1.5799,59.55,35.96,4.49,0,0,0,0,-2.238678773,-2.279072145
38.39,48.31,1.26,8314.63,0.967,14.911,1.7,59.55,35.96,4.49,0,0,0,0,-2.398400794,-2.306162219
56.32,56.47,1,8404.19,0.966,14.7,1.7813,59.55,35.96,4.49,0,0,0,0,-2.395721821,-2.367919147
56.11,56.26,1,8418.39,0.962,13.536,1.8938,56.44,39.6,3.96,0,0,0,0,-2.401663312,-2.348426957
51.19,54.78,1.07,8034.93,0.967,15.888,1.5933,53.98,42.48,3.54,0,0,0,0,-2.288292898,-2.284381519
45.46,82.74,1.82,8288.67,0.966,15.579,1.6378,53.98,42.48,3.54,0,0,0,0,-2.251765472,-2.28545162
45.78,81.81,1.79,7845.6,0.969,16.208,1.5228,56.99,32.26,6.45,4.3,0,0,0,-2.215772047,-2.200219013
45.83,81.21,1.77,7574.27,0.967,14.403,1.6044,54.64,28.87,8.25,8.25,0,0,0,-2.214620202,-2.24347982
49.37,55.15,1.12,7563.33,0.967,14.459,1.7295,54.64,28.87,8.25,8.25,0,0,0,-2.258804317,-2.253526135
50.35,54.96,1.09,7667.24,0.967,15.016,1.7841,56.44,33.66,5.94,3.96,0,0,0,-2.261610029,-2.263256627
45.85,81.68,1.78,7678.92,0.967,15.238,1.649,56.44,33.66,5.94,3.96,0,0,0,-2.234525211,-2.23671832
51.26,55.93,1.09,7744.93,0.968,16.086,1.6537,56.99,32.26,6.45,4.3,0,0,0,-2.296482827,-2.235178364
53.37,57.52,1.08,7852.19,0.969,15.596,1.6006,56.99,32.26,6.45,4.3,0,0,0,-2.284218463,-2.235487991
55.84,56.08,1,8193.16,0.966,14.395,1.7819,57.65,32.94,9.41,0,0,0,0,-2.316526557,-2.405255593
45.58,85.53,1.88,8091.39,0.969,16.453,1.5559,54.64,37.11,8.25,0,0,0,0,-2.252553008,-2.227151397
51.39,55.76,1.08,7859.49,0.97,16.595,1.5712,52.69,34.41,12.9,0,0,0,0,-2.168346771,-2.230654908
57.75,61.18,1.06,8018.3,0.97,15.94,1.5903,52.69,34.41,12.9,0,0,0,0,-2.266827414,-2.259000905
50.45,54.85,1.09,7725.39,0.97,16.406,1.7289,59.55,31.46,8.99,0,0,0,0,-2.215338158,-2.261983364
50.91,56.92,1.12,7890.51,0.968,15.933,1.6722,57.89,33.68,8.42,0,0,0,0,-2.234400375,-2.233784997
45.69,83.15,1.82,7984.89,0.969,15.758,1.7177,57.89,33.68,8.42,0,0,0,0,-2.245933948,-2.201762804
45.69,81.01,1.77,7525.59,0.969,15.656,1.5984,59.55,26.97,8.99,4.49,0,0,0,-2.21636906,-2.198915584
40.68,42.6,1.05,7476.57,0.97,15.695,1.9539,56.92,30.77,12.31,0,0,0,0,-2.120281244,-2.252700298
4.28,5.27,1.23,1324.73,0.631,0.783,13.4977,53.25,25.97,10.39,10.39,0,0,0,-3.928228103,-4.060769398
51.07,56.08,1.1,8001.23,0.97,16.813,1.6988,58.76,37.11,4.12,0,0,0,0,-2.206767977,-2.239110879
54.77,61.83,1.13,7937.11,0.965,14.304,1.7962,58.76,37.11,4.12,0,0,0,0,-2.219771785,-2.330464614
36.5,47.43,1.3,8056.87,0.964,13.682,1.8839,58.76,37.11,4.12,0,0,0,0,-2.427839087,-2.398551783
56.08,56.16,1,8106.28,0.964,13.644,1.9484,58.76,37.11,4.12,0,0,0,0,-2.30838388,-2.331246217
40.32,49.87,1.24,9374.27,0.975,20.551,1.2332,64.08,34.29,1.63,0,0,0,0,-2.216278252,-2.173637457
4.28,6.79,1.59,1305.75,0.641,0.876,11.9792,58.33,33.33,4.17,4.17,0,0,0,-4.600027975,-4.557738551
46.83,85.29,1.82,8164.32,0.971,17.562,1.3897,54.64,41.24,4.12,0,0,0,0,-2.168010798,-2.21105775
19.09,38.64,2.02,7547.28,0.938,7.325,2.6985,48.05,38.96,12.99,0,0,0,0,-2.659104128,-2.795840358
30.37,41.35,1.36,9264.86,0.966,15.963,1.4429,55.09,43.51,1.4,0,0,0,0,-2.420885225,-2.309431749
13,15.37,1.18,2680.06,0.71,1.168,12.7275,58.06,29.03,6.45,6.45,0,0,0,-3.91359115,-3.838743018
13.28,15.55,1.17,3013.96,0.73,1.298,10.9167,50,33.33,10,6.67,0,0,0,-3.891909434,-4.00143967
9.19,12.1,1.32,4870.95,0.811,2.106,7.0057,48,36,8,8,0,0,0,-3.362233012,-3.288801797
4.51,6.41,1.42,2576.23,0.677,0.957,11.358,52.63,26.32,10.53,10.53,0,0,0,-3.978210537,-3.913055659
5.16,5.79,1.12,2700.65,0.664,0.964,11.3304,57.14,33.33,0,9.52,0,0,0,-3.875519439,-3.842559373
5.45,6.5,1.19,2899.16,0.66,0.907,11.1179,60,30,0,10,0,0,0,-3.578330517,-3.65068117
20.57,36.97,1.8,7598.71,0.934,7.006,2.6672,57.78,37.78,0,4.44,0,0,0,-2.781804197,-2.691846917
40.71,53.22,1.31,7317.84,0.968,14.066,1.6999,51.43,25.71,17.14,5.71,0,0,0,-2.191859492,-2.259176174
34.08,35.53,1.04,9194.72,0.967,15.105,1.4536,61.26,31.53,5.41,1.8,0,0,0,-2.368105475,-2.39177446
4.2,5.82,1.39,1984.88,0.639,0.823,14.0117,51.85,29.63,7.41,11.11,0,0,0,-4.21624633,-4.077261267
20.34,21.89,1.08,8060.03,0.937,7.809,2.2802,46.81,44.68,4.26,4.26,0,0,0,-2.653841367,-2.748224464
4.66,6.21,1.33,3206.69,0.701,1.082,11.0411,42.42,33.33,12.12,12.12,0,0,0,-3.850686625,-3.892635868
4.34,4.97,1.15,1545.76,0.618,0.752,14.138,60,30,0,10,0,0,0,-4.076084794,-4.199217127
6.45,6.94,1.08,2676.67,0.664,0.956,11.4975,64.91,31.58,0,3.51,0,0,0,-3.740239062,-3.738969944
4.98,5.61,1.13,1935.98,0.619,0.766,13.2733,60,30,0,10,0,0,0,-3.737643764,-3.928330914
7.35,7.58,1.03,2365.36,0.658,0.91,11.5046,42.86,39.29,14.29,3.57,0,0,0,-3.709677211,-3.738394953
7.4,7.59,1.03,1746.65,0.62,0.877,11.7145,50,46.88,0,3.13,0,0,0,-3.845598365,-3.991146206
7.66,9.09,1.19,4381.04,0.744,1.366,9.3594,56.25,28.13,6.25,9.38,0,0,0,-3.622666327,-3.661944867
5.4,5.99,1.11,640.14,0.597,0.687,12.1688,54.55,27.27,4.55,13.64,0,0,0,-3.273359191,-3.326049339
6.19,6.73,1.09,4041.53,0.71,1.133,9.9697,59.09,27.27,4.55,9.09,0,0,0,-3.77407508,-3.721295983
6.46,11.21,1.74,2523.27,0.704,1.043,9.9904,58.33,20.83,8.33,12.5,0,0,0,-3.492458015,-3.651299076
10.35,12.73,1.23,3551.71,0.757,1.383,9.3212,58.33,20.83,8.33,12.5,0,0,0,-3.488522541,-3.491210374
5.61,5.93,1.06,477.82,0.6,0.689,15.0287,53.33,30,6.67,10,0,0,0,-4.739439725,-4.689382443
6.22,6.68,1.08,3086.75,0.682,1.028,10.7373,58.33,29.17,8.33,4.17,0,0,0,-3.811582462,-3.907148747
9.24,26.16,2.83,4268.32,0.784,1.753,10.2243,60,30,6.67,3.33,0,0,0,-3.704441107,-3.664432387
5.41,6.54,1.21,1751.57,0.607,0.745,13.7623,60,30,6.67,3.33,0,0,0,-4.447675288,-3.805763181
5.87,6.53,1.11,2694.56,0.668,0.935,11.3367,56,28,8,8,0,0,0,-3.839652361,-3.903043924
6.18,6.76,1.09,2005.9,0.631,0.834,12.8717,51.72,34.48,10.34,3.45,0,0,0,-4.165110927,-3.881153522
6.2,6.75,1.09,1922.88,0.635,0.835,12.0745,53.57,32.14,7.14,7.14,0,0,0,-3.662098577,-3.797568993
6.22,6.84,1.1,2883.92,0.672,0.947,10.7712,56,28,8,8,0,0,0,-3.712123166,-3.805079216
6.13,8.87,1.45,1766.34,0.664,0.931,10.8116,55.56,27.78,11.11,5.56,0,0,0,-3.744599129,-3.754754562
4.98,8.8,1.77,4491,0.728,1.195,9.9917,52.38,23.81,9.52,14.29,0,0,0,-3.536486888,-3.560062021
15.94,16.49,1.03,2653.71,0.743,1.446,12.4168,44.83,37.93,13.79,3.45,0,0,0,-3.995388981,-3.906894022
6.08,8.72,1.43,1862.99,0.665,0.934,10.7457,55.56,27.78,11.11,5.56,0,0,0,-3.568107175,-3.649454752
5.8,6.11,1.05,1912.86,0.647,0.799,12.7737,50,20.83,8.33,20.83,0,0,0,-4.102784577,-4.073690159
7.2,7.41,1.03,1272.57,0.602,0.759,12.1516,45.16,41.94,6.45,6.45,0,0,0,-3.759128957,-3.791667791
6.17,6.54,1.06,903.71,0.634,0.838,11.2325,52.38,33.33,9.52,4.76,0,0,0,-3.695764559,-3.854455794
6.04,8.91,1.47,1891.03,0.653,0.943,11.3404,60,35,0,5,0,0,0,-3.765213151,-3.702123596
8.89,10.02,1.13,3213.75,0.724,1.108,12.4657,54.55,13.64,27.27,4.55,0,0,0,-3.740338473,-3.65326924
5.7,7.53,1.32,3248.91,0.694,1.009,9.9826,56.25,18.75,18.75,6.25,0,0,0,-3.488852262,-3.536853166
5.82,8.56,1.47,3333.02,0.692,1.092,9.9873,63.16,31.58,0,5.26,0,0,0,-3.516535489,-3.529448297
5.95,7.67,1.29,3388.58,0.686,1.071,10.0357,63.16,31.58,0,5.26,0,0,0,-3.548709084,-3.517827482
9.42,11.01,1.17,4366.07,0.755,1.475,10.5119,59.26,29.63,7.41,3.7,0,0,0,-3.539497644,-3.54318605
43.05,62.4,1.45,8310.43,0.965,13.994,1.6776,52.38,40.48,4.76,2.38,0,0,0,-2.326387037,-2.31504722
9.74,10.9,1.12,3016.45,0.717,1.26,12.8142,51.61,38.71,6.45,3.23,0,0,0,-3.855800394,-3.906164034
19.11,20.54,1.07,7929.51,0.929,6.66,3.0352,50,43.18,4.55,2.27,0,0,0,-2.764960806,-2.823375913
5.12,6.1,1.19,537.68,0.622,0.79,12.7964,46.15,38.46,10.26,5.13,0,0,0,-4.585798074,-4.234621366
13.48,15.32,1.14,2033.53,0.713,1.251,10.9508,48.48,39.39,12.12,0,0,0,0,-3.779529103,-3.896755341
14.39,15.48,1.08,1825.75,0.709,1.107,9.0096,48.39,29.03,12.9,9.68,0,0,0,-3.525207813,-3.57427728
39.96,54.95,1.38,7531.54,0.968,14.216,1.7289,48.65,29.73,21.62,0,0,0,0,-2.252681832,-2.288012647
33.82,35.31,1.04,9242.16,0.967,15.008,1.4714,60.18,32.74,7.08,0,0,0,0,-2.297992162,-2.379901325
37.56,50.94,1.36,8115.1,0.966,14.249,1.6609,51.28,38.46,10.26,0,0,0,0,-2.257462766,-2.322617618
4.53,6.23,1.38,2504.31,0.674,0.912,11.2747,40,28,24,8,0,0,0,-3.822786104,-3.894933363
4.75,5.45,1.15,2029.45,0.619,0.789,13.7645,54.55,36.36,9.09,0,0,0,0,-3.85727544,-3.923074785
5.33,5.97,1.12,623.88,0.59,0.679,12.8422,52.17,30.43,8.7,8.7,0,0,0,-3.415568684,-3.719445546
6.64,12.01,1.81,2608.39,0.698,1.033,11.5797,56,24,12,8,0,0,0,-3.690019357,-3.5731165
5.89,6.39,1.09,1783.25,0.616,0.795,12.2215,50,36.67,13.33,0,0,0,0,-3.703752628,-3.721712041
6.27,10.71,1.71,3261.22,0.726,1.347,10.8119,48,40,12,0,0,0,0,-3.750150538,-3.57432568
4.85,6.09,1.26,3952.36,0.682,1.134,10.4916,51.85,44.44,3.7,0,0,0,0,-3.768527178,-3.739231111
5.54,8.73,1.58,2288.15,0.691,0.977,11.8309,48,24,12,16,0,0,0,-3.788761138,-3.781779238
6.04,8.9,1.47,1881.91,0.659,0.931,11.6165,52.63,31.58,15.79,0,0,0,0,-3.841986713,-3.762269967
6.29,6.7,1.07,884.16,0.625,0.826,11.6368,50,36.36,13.64,0,0,0,0,-3.54580301,-3.524219688
5.97,8.98,1.5,1844.75,0.644,0.929,12.2917,57.14,38.1,4.76,0,0,0,0,-3.690848489,-3.789268283
6.55,8.27,1.26,3188.34,0.699,1.035,10.1429,52.94,23.53,23.53,0,0,0,0,-3.436765806,-3.439890855
5.41,7.88,1.46,3351.96,0.684,1.072,10.5149,60,35,5,0,0,0,0,-3.500304251,-3.576309311
4.42,6.04,1.37,2059.86,0.641,0.877,13.7795,50,35.71,14.29,0,0,0,0,-4.29418062,-4.231257028
34.2,35.97,1.05,9321.54,0.968,15.589,1.4467,61.26,32.43,6.31,0,0,0,0,-2.333669361,-2.36004115
9.1,10.18,1.12,3218.48,0.716,1.262,11.5336,50,40.63,9.38,0,0,0,0,-3.895262325,-3.818655288
63.04,64.17,1.02,8485.48,0.966,14.724,1.5877,51.16,41.86,6.98,0,0,0,0,-2.359509774,-2.306034854
64.33,65.45,1.02,8222.22,0.969,15.878,1.448,51.43,34.29,14.29,0,0,0,0,-2.174822412,-2.317486772
63.8,64.68,1.01,8055.33,0.968,14.527,1.5386,46.15,35.9,17.95,0,0,0,0,-2.320734173,-2.325191062
61.89,62.94,1.02,7844.97,0.967,14.607,1.6493,54.05,32.43,13.51,0,0,0,0,-2.292383825,-2.363893983
5.47,7.72,1.41,4352.15,0.738,1.286,9.8605,48.57,28.57,14.29,8.57,0,0,0,-3.399203212,-3.396453154
20.95,22.76,1.09,8179.74,0.934,7.582,2.4125,46.81,46.81,6.38,0,0,0,0,-2.692030799,-2.690138304
13.35,13.53,1.01,1268.71,0.639,0.775,13.3405,56,20,8,16,0,0,0,-3.86238292,-3.97497265
4.37,5.88,1.34,1803.8,0.607,0.727,14.643,66.67,28.57,0,4.76,0,0,0,-4.155294187,-4.249661139
15.66,16.02,1.02,3801.37,0.786,1.741,13.3731,66.67,28.57,0,4.76,0,0,0,-3.660539522,-3.471221993
7.71,7.86,1.02,3915.25,0.719,1.249,8.9905,69.49,30.51,0,0,0,0,0,-3.479011151,-3.503089012
8.07,8.32,1.03,2911.63,0.695,1.075,10.3389,48.28,37.93,13.79,0,0,0,0,-3.721956853,-3.68847167
12,13.41,1.12,3566.6,0.751,1.458,10.718,48.28,37.93,13.79,0,0,0,0,-3.633146069,-3.632404676
13.98,16.76,1.2,3580.3,0.768,1.487,11.4029,56,28,0,16,0,0,0,-3.80053105,-3.796750241
7.76,9.16,1.18,5081.77,0.757,1.519,9.993,64.52,29.03,6.45,0,0,0,0,-3.625885469,-3.580758185
7.79,9.21,1.18,4370.66,0.74,1.331,10.4297,60.61,27.27,6.06,6.06,0,0,0,-3.693033084,-3.69549668
13.38,13.56,1.01,2049.59,0.682,0.998,15.6578,60.87,26.09,4.35,8.7,0,0,0,-4.103058349,-4.027227369
7.96,9.31,1.17,4580.98,0.745,1.363,10.1688,64.52,22.58,6.45,6.45,0,0,0,-3.493605156,-3.577899892
6.21,6.94,1.12,4702.79,0.727,1.248,10.0667,65.22,26.09,4.35,4.35,0,0,0,-3.603627274,-3.641552394
10.54,12.97,1.23,3402.58,0.752,1.352,10.6483,64,20,8,8,0,0,0,-3.537414847,-3.565674547
4.97,7.33,1.48,2948.78,0.679,0.983,11.3172,58.06,29.03,6.45,6.45,0,0,0,-4.112885199,-4.118429328
10.06,12.2,1.21,3555.92,0.719,1.247,9.7575,64,28,8,0,0,0,0,-3.681282678,-3.630502905
6.68,7.04,1.05,4290.09,0.708,1.167,10.2215,64,28,8,0,0,0,0,-3.78191016,-3.683885024
7.12,8.65,1.21,2378.07,0.667,0.973,11.3504,60.71,32.14,7.14,0,0,0,0,-3.882804472,-3.859399472
9.35,14.16,1.51,3896.31,0.746,1.43,13.0958,60.71,32.14,7.14,0,0,0,0,-3.943642395,-3.944985966
6.57,11.69,1.78,4986.31,0.769,1.623,10.3487,64.52,29.03,6.45,0,0,0,0,-3.690617866,-3.614354605
10.06,12.16,1.21,3102.92,0.707,1.145,10.1792,61.54,26.92,7.69,3.85,0,0,0,-3.656626176,-3.718880647
10.59,26.47,2.5,3960.82,0.792,1.798,11.7517,61.54,26.92,7.69,3.85,0,0,0,-3.666176777,-3.613856778
6.65,7.09,1.07,3530.83,0.696,1.071,10.3817,61.54,26.92,7.69,3.85,0,0,0,-3.722481533,-3.786451476
5.67,6.75,1.19,1991.46,0.622,0.823,13.5269,57.14,37.14,5.71,0,0,0,0,-4.272116507,-4.296081565
7.29,10.52,1.44,2918.52,0.69,1.074,9.9214,58.62,31.03,6.9,3.45,0,0,0,-3.693413317,-3.60797247
7.92,8.6,1.09,2634.28,0.687,1.016,10.9036,61.54,26.92,7.69,3.85,0,0,0,-3.807843813,-3.73329565
